# time model 
2455586.697141 -7.684323 
2455587.628439 -5.654193 
2455588.559737 -4.356489 
2455589.491035 -4.627042 
2455590.422332 -5.948232 
2455591.353630 -6.786035 
2455592.284928 -5.784654 
2455593.216226 -2.874194 
2455594.147524 0.601680 
2455595.078822 2.854620 
2455596.010120 2.963999 
2455596.941417 1.517293 
2455597.872715 0.106699 
2455598.804013 0.108749 
2455599.735311 1.705099 
2455600.666609 3.862473 
2455601.597907 5.204179 
2455602.529204 5.024797 
2455603.460502 3.657097 
2455604.391800 1.988746 
2455605.323098 0.629941 
2455606.254396 -0.528845 
2455607.185694 -2.024822 
2455608.116992 -4.115899 
2455609.048289 -6.337232 
2455609.979587 -7.757257 
2455610.910885 -7.743881 
2455611.842183 -6.582936 
2455612.773481 -5.382006 
2455613.704779 -5.273949 
2455614.636077 -6.525772 
2455615.567374 -8.268571 
2455616.498672 -9.094668 
2455617.429970 -8.091512 
2455618.361268 -5.536484 
2455619.292566 -2.732962 
2455620.223864 -1.118072 
2455621.155161 -1.306811 
2455622.086459 -2.752753 
2455623.017757 -4.216349 
2455623.949055 -4.637257 
2455624.880353 -3.761542 
2455625.811651 -2.131725 
2455626.742949 -0.563452 
2455627.674246 0.414102 
2455628.605544 0.739464 
2455629.536842 0.585195 
2455630.468140 0.023377 
2455631.399438 -1.060690 
2455632.330736 -2.737813 
2455633.262034 -4.745538 
2455634.193331 -6.475706 
2455635.124629 -7.332338 
2455636.055927 -7.202671 
2455636.987225 -6.634883 
2455637.918523 -6.512757 
2455638.849821 -7.415218 
2455639.781118 -9.128092 
2455640.712416 -10.701229 
2455641.643714 -11.056794 
2455642.575012 -9.742215 
2455643.506310 -7.297134 
2455644.437608 -4.964811 
2455645.368906 -3.934459 
2455646.300203 -4.620976 
2455647.231501 -6.449282 
2455648.162799 -8.254429 
2455649.094097 -9.000123 
2455650.025395 -8.340509 
2455650.956693 -6.703127 
2455651.887991 -4.916685 
2455652.819288 -3.689620 
2455653.750586 -3.282940 
2455654.681884 -3.525859 
2455655.613182 -4.067857 
2455656.544480 -4.634077 
2455657.475778 -5.118017 
2455658.407076 -5.517214 
2455659.338373 -5.841101 
2455660.269671 -6.102942 
2455661.200969 -6.386108 
2455662.132267 -6.872546 
2455663.063565 -7.738892 
2455663.994863 -8.955395 
2455664.926160 -10.151902 
2455665.857458 -10.717074 
2455666.788756 -10.143835 
2455667.720054 -8.428130 
2455668.651352 -6.230659 
2455669.582650 -4.622349 
2455670.513948 -4.504209 
2455671.445245 -6.041349 
2455672.376543 -8.491765 
2455673.307841 -10.586353 
2455674.239139 -11.258653 
2455675.170437 -10.272246 
2455676.101735 -8.336306 
2455677.033033 -6.625858 
2455677.964330 -6.020032 
2455678.895628 -6.564074 
2455679.826926 -7.507413 
2455680.758224 -7.871687 
2455681.689522 -7.140324 
2455682.620820 -5.593012 
2455683.552117 -4.078827 
2455684.483415 -3.426119 
2455685.414713 -3.925753 
2455686.346011 -5.229596 
2455687.277309 -6.669502 
2455688.208607 -7.696937 
2455689.139905 -8.104907 
2455690.071202 -7.930800 
2455691.002500 -7.231919 
2455691.933798 -6.015393 
2455692.865096 -4.414902 
2455693.796394 -2.914598 
2455694.727692 -2.305684 
2455695.658990 -3.258687 
2455696.590287 -5.760271 
2455697.521585 -8.877706 
2455698.452883 -11.150628 
2455699.384181 -11.448341 
2455700.315479 -9.723369 
2455701.246777 -7.088960 
2455702.178074 -5.101750 
2455703.109372 -4.721497 
2455704.040670 -5.689533 
2455704.971968 -6.782950 
2455705.903266 -6.757535 
2455706.834564 -5.276957 
2455707.765862 -3.141256 
2455708.697159 -1.667114 
2455709.628457 -1.716119 
2455710.559755 -3.112941 
2455711.491053 -4.859417 
2455712.422351 -5.914535 
2455713.353649 -5.890917 
2455714.284947 -5.143835 
2455715.216244 -4.272756 
2455716.147542 -3.547064 
2455717.078840 -2.790603 
2455718.010138 -1.804751 
2455718.941436 -0.883681 
2455719.872734 -0.853002 
2455720.804032 -2.473420 
2455721.735329 -5.652943 
2455722.666627 -9.172534 
2455723.597925 -11.284974 
2455724.529223 -10.843030 
2455725.460521 -8.127525 
2455726.391819 -4.708499 
2455727.323116 -2.391987 
2455728.254414 -2.019513 
2455729.185712 -3.014812 
2455730.117010 -3.992796 
2455731.048308 -3.915427 
2455731.979606 -2.866278 
2455732.910904 -1.853382 
2455733.842201 -1.857747 
2455734.773499 -2.955511 
2455735.704797 -4.253510 
2455736.636095 -4.672668 
2455737.567393 -3.889451 
2455738.498691 -2.615591 
2455739.429989 -1.970760 
2455740.361286 -2.492549 
2455741.292584 -3.654839 
2455742.223882 -4.339299 
2455743.155180 -3.877566 
2455744.086478 -2.759167 
2455745.017776 -2.344556 
2455745.949073 -3.751355 
2455746.880371 -6.807139 
2455747.811669 -9.962522 
2455748.742967 -11.307426 
2455749.674265 -9.936049 
2455750.605563 -6.602916 
2455751.536861 -3.163008 
2455752.468158 -1.248953 
2455753.399456 -1.223812 
2455754.330754 -2.185822 
2455755.262052 -2.921531 
2455756.193350 -2.944441 
2455757.124648 -2.744344 
2455758.055946 -3.098710 
2455758.987243 -4.129203 
2455759.918541 -5.007043 
2455760.849839 -4.629808 
2455761.781137 -2.709380 
2455762.712435 -0.293242 
2455763.643733 0.830519 
2455764.575030 -0.540935 
2455765.506328 -4.012781 
2455766.437626 -7.748905 
2455767.368924 -9.742311 
2455768.300222 -9.245841 
2455769.231520 -7.259193 
2455770.162818 -5.699690 
2455771.094115 -5.912989 
2455772.025413 -7.681378 
2455772.956711 -9.469101 
2455773.888009 -9.658660 
2455774.819307 -7.777778 
2455775.750605 -4.782139 
2455776.681903 -2.254193 
2455777.613200 -1.231295 
2455778.544498 -1.601433 
2455779.475796 -2.460721 
2455780.407094 -3.008311 
2455781.338392 -3.155286 
2455782.269690 -3.353002 
2455783.200988 -3.883903 
2455784.132285 -4.348223 
2455785.063583 -3.897559 
2455785.994881 -2.074501 
2455786.926179 0.477470 
2455787.857477 2.138715 
2455788.788775 1.320866 
2455789.720072 -2.344365 
2455790.651370 -7.553688 
2455791.582668 -12.023149 
2455792.513966 -13.874406 
2455793.445264 -12.745299 
2455794.376562 -9.863103 
2455795.307860 -7.089155 
2455796.239157 -5.674155 
2455797.170455 -5.608292 
2455798.101753 -5.938143 
2455799.033051 -5.685456 
2455799.964349 -4.612399 
2455800.895647 -3.293402 
2455801.826945 -2.548205 
2455802.758242 -2.767715 
2455803.689540 -3.669267 
2455804.620838 -4.603170 
2455805.552136 -5.076712 
2455806.483434 -5.036705 
2455807.414732 -4.722350 
2455808.346029 -4.299457 
2455809.277327 -3.662798 
2455810.208625 -2.609027 
2455811.139923 -1.217489 
2455812.071221 -0.057693 
2455813.002519 0.036284 
2455813.933817 -1.477700 
2455814.865114 -4.365080 
2455815.796412 -7.591722 
2455816.727710 -9.830759 
2455817.659008 -10.183779 
2455818.590306 -8.648567 
2455819.521604 -6.049674 
2455820.452902 -3.518382 
2455821.384199 -1.888569 
2455822.315497 -1.377879 
2455823.246795 -1.681654 
2455824.178093 -2.322502 
2455825.109391 -2.973733 
2455826.040689 -3.565543 
2455826.971986 -4.180315 
2455827.903284 -4.884385 
2455828.834582 -5.640992 
2455829.765880 -6.341619 
2455830.697178 -6.889079 
2455831.628476 -7.244561 
2455832.559774 -7.407261 
2455833.491071 -7.363347 
2455834.422369 -7.061771 
2455835.353667 -6.442046 
2455836.284965 -5.492215 
2455837.216263 -4.294014 
2455838.147561 -3.024942 
2455839.078859 -1.913771 
2455840.010156 -1.165992 
2455840.941454 -0.885566 
2455841.872752 -1.024654 
2455842.804050 -1.392014 
2455843.735348 -1.733009 
2455844.666646 -1.856105 
2455845.597944 -1.741377 
2455846.529241 -1.560230 
2455847.460539 -1.580793 
2455848.391837 -2.007315 
2455849.323135 -2.851071 
2455850.254433 -3.913444 
2455851.185731 -4.887599 
2455852.117028 -5.509172 
2455853.048326 -5.666122 
2455853.979624 -5.422711 
2455854.910922 -4.976967 
2455855.842220 -4.597064 
2455856.773518 -4.555324 
