# time Tc_folded Tref_folded model 
59307.971532 -1.522687 0.519122     0.067863
59308.003314 -1.490905 0.519694     0.061012
59308.035096 -1.459123 0.520266     0.054153
59308.066878 -1.427341 0.520837     0.047287
59308.098660 -1.395559 0.521409     0.040413
59308.130442 -1.363777 0.521981     0.033532
59308.162224 -1.331995 0.522553     0.026643
59308.194006 -1.300213 0.523125     0.019747
59308.225788 -1.268431 0.523696     0.012843
59308.257570 -1.236649 0.524268     0.005932
59308.289352 -1.204867 0.524840    -0.000986
59308.321134 -1.173085 0.525412    -0.007912
59308.352916 -1.141303 0.525984    -0.014845
59308.384698 -1.109521 0.526555    -0.021786
59308.416480 -1.077739 0.527127    -0.028733
59308.448262 -1.045957 0.527699    -0.035688
59308.480044 -1.014175 0.528271    -0.042650
59308.511826 -0.982393 0.528843    -0.049619
59308.543608 -0.950611 0.529414    -0.056594
59308.575390 -0.918829 0.529986    -0.063577
59308.607172 -0.887047 0.530558    -0.070567
59308.638954 -0.855265 0.531130    -0.077564
59308.670736 -0.823483 0.531702    -0.084568
59308.702518 -0.791701 0.532273    -0.091578
59308.734300 -0.759919 0.532845    -0.098596
59308.766082 -0.728137 0.533417    -0.105620
59308.797864 -0.696355 0.533989    -0.112650
59308.829646 -0.664574 0.534561    -0.119688
59308.861428 -0.632792 0.535132    -0.126732
59308.893210 -0.601010 0.535704    -0.133783
59308.924992 -0.569228 0.536276    -0.140840
59308.956774 -0.537446 0.536848    -0.147903
59308.988556 -0.505664 0.537419    -0.154974
59309.020338 -0.473882 0.537991    -0.162050
59309.052120 -0.442100 0.538563    -0.169133
59309.083901 -0.410318 0.539135    -0.176222
59309.115683 -0.378536 0.539707    -0.183317
59309.147465 -0.346754 0.540278    -0.190419
59309.179247 -0.314972 0.540850    -0.197527
59309.211029 -0.283190 0.541422    -0.204641
59309.242811 -0.251408 0.541994    -0.211761
59309.274593 -0.219626 0.542566    -0.218887
59309.306375 -0.187844 0.543137    -0.226019
59309.338157 -0.156062 0.543709    -0.233157
59309.369939 -0.124280 0.544281    -0.240301
59309.401721 -0.092498 0.544853    -0.247451
59309.433503 -0.060716 0.545425    -0.254606
59309.465285 -0.028934 0.545996    -0.261767
59309.497067 0.002848 0.546568    -0.268934
59309.528849 0.034630 0.547140    -0.276107
59309.560631 0.066412 0.547712    -0.283285
59309.592413 0.098194 0.548284    -0.290469
59309.624195 0.129976 0.548855    -0.297658
59309.655977 0.161758 0.549427    -0.304853
59309.687759 0.193540 0.549999    -0.312053
59309.719541 0.225322 0.550571    -0.319258
59309.751323 0.257104 0.551143    -0.326469
59309.783105 0.288886 0.551714    -0.333685
59309.814887 0.320668 0.552286    -0.340906
59309.846669 0.352450 0.552858    -0.348132
59309.878451 0.384232 0.553430    -0.355364
59309.910233 0.416014 0.554001    -0.362600
59309.942015 0.447796 0.554573    -0.369841
59309.973797 0.479578 0.555145    -0.377088
59310.005579 0.511360 0.555717    -0.384339
59310.037361 0.543142 0.556289    -0.391595
59310.069143 0.574924 0.556860    -0.398855
59310.100925 0.606706 0.557432    -0.406121
59310.132707 0.638488 0.558004    -0.413391
59310.164489 0.670270 0.558576    -0.420665
