# time model 
59319.985123 0.773688 
59320.016905 0.770469 
59320.048687 0.767245 
59320.080469 0.764016 
59320.112251 0.760783 
59320.144033 0.757543 
59320.175815 0.754299 
59320.207597 0.751050 
59320.239379 0.747796 
59320.271161 0.744537 
59320.302943 0.741273 
59320.334725 0.738005 
59320.366507 0.734731 
59320.398289 0.731452 
59320.430071 0.728169 
59320.461853 0.724880 
59320.493635 0.721587 
59320.525417 0.718289 
59320.557199 0.714986 
59320.588981 0.711679 
59320.620763 0.708366 
59320.652545 0.705049 
59320.684327 0.701727 
59320.716109 0.698401 
59320.747891 0.695069 
59320.779673 0.691734 
59320.811455 0.688393 
59320.843237 0.685048 
59320.875019 0.681698 
59320.906801 0.678344 
59320.938583 0.674985 
59320.970365 0.671621 
59321.002147 0.668253 
59321.033929 0.664881 
59321.065711 0.661504 
59321.097493 0.658122 
59321.129275 0.654736 
59321.161057 0.651346 
59321.192839 0.647951 
59321.224621 0.644552 
59321.256403 0.641149 
59321.288185 0.637741 
59321.319967 0.634329 
59321.351749 0.630912 
59321.383531 0.627491 
59321.415313 0.624066 
59321.447095 0.620637 
59321.478877 0.617203 
59321.510659 0.613766 
59321.542441 0.610324 
59321.574223 0.606878 
59321.606005 0.603427 
59321.637787 0.599973 
59321.669569 0.596514 
59321.701351 0.593052 
59321.733133 0.589585 
59321.764915 0.586115 
59321.796697 0.582640 
59321.828479 0.579161 
59321.860261 0.575679 
59321.892043 0.572192 
59321.923825 0.568701 
59321.955607 0.565207 
59321.987389 0.561709 
59322.019171 0.558206 
59322.050953 0.554700 
59322.082735 0.551190 
59322.114517 0.547677 
59322.146299 0.544159 
59322.178081 0.540638 
59322.209863 0.537113 
59322.241645 0.533584 
59322.273427 0.530052 
59322.305209 0.526516 
59322.336991 0.522976 
59322.368773 0.519433 
59322.400555 0.515886 
59322.432337 0.512335 
59322.464119 0.508781 
59322.495901 0.505223 
59322.527683 0.501662 
59322.559464 0.498097 
59322.591246 0.494529 
59322.623028 0.490958 
59322.654810 0.487382 
59322.686592 0.483804 
59322.718374 0.480222 
59322.750156 0.476637 
59322.781938 0.473048 
59322.813720 0.469456 
59322.845502 0.465861 
59322.877284 0.462263 
59322.909066 0.458661 
59322.940848 0.455056 
59322.972630 0.451448 
59323.004412 0.447837 
59323.036194 0.444222 
59323.067976 0.440605 
59323.099758 0.436984 
59323.131540 0.433360 
59323.163322 0.429733 
59323.195104 0.426103 
59323.226886 0.422470 
59323.258668 0.418835 
59323.290450 0.415196 
59323.322232 0.411554 
59323.354014 0.407909 
59323.385796 0.404261 
59323.417578 0.400611 
59323.449360 0.396957 
59323.481142 0.393301 
59323.512924 0.389642 
59323.544706 0.385980 
59323.576488 0.382316 
59323.608270 0.378648 
59323.640052 0.374978 
59323.671834 0.371305 
59323.703616 0.367630 
59323.735398 0.363952 
59323.767180 0.360271 
59323.798962 0.356588 
59323.830744 0.352902 
59323.862526 0.349214 
59323.894308 0.345523 
59323.926090 0.341830 
59323.957872 0.338134 
59323.989654 0.334436 
