# time model 
2453877.765585 1.351445 
2453878.696883 1.422083 
2453879.628181 1.433302 
2453880.559478 1.386386 
2453881.490776 1.286721 
2453882.422074 1.142677 
2453883.353372 0.964251 
2453884.284670 0.761810 
2453885.215968 0.545141 
2453886.147265 0.322885 
2453887.078563 0.102291 
2453888.009861 -0.110784 
2453888.941159 -0.311738 
2453889.872457 -0.497020 
2453890.803755 -0.663910 
2453891.735053 -0.810313 
2453892.666350 -0.934586 
2453893.597648 -1.035391 
2453894.528946 -1.111589 
2453895.460244 -1.162157 
2453896.391542 -1.186144 
2453897.322840 -1.182647 
2453898.254138 -1.150830 
2453899.185435 -1.089967 
2453900.116733 -0.999535 
2453901.048031 -0.879354 
2453901.979329 -0.729790 
2453902.910627 -0.552020 
2453903.841925 -0.348356 
2453904.773222 -0.122620 
2453905.704520 0.119501 
2453906.635818 0.370196 
2453907.567116 0.619488 
2453908.498414 0.855576 
2453909.429712 1.065652 
2453910.361010 1.237186 
2453911.292307 1.359502 
2453912.223605 1.425281 
2453913.154903 1.431575 
2453914.086201 1.380037 
2453915.017499 1.276347 
2453915.948797 1.129063 
2453916.880095 0.948257 
2453917.811392 0.744279 
2453918.742690 0.526838 
2453919.673988 0.304463 
2453920.605286 0.084288 
2453921.536584 -0.127942 
2453922.467882 -0.327720 
2453923.399179 -0.511572 
2453924.330477 -0.676838 
2453925.261775 -0.821465 
2453926.193073 -0.943842 
2453927.124371 -1.042651 
2453928.055669 -1.116764 
2453928.986967 -1.165166 
2453929.918264 -1.186910 
2453930.849562 -1.181099 
2453931.780860 -1.146902 
2453932.712158 -1.083606 
2453933.643456 -0.990711 
2453934.574754 -0.868073 
2453935.506052 -0.716115 
2453936.437349 -0.536094 
2453937.368647 -0.330435 
2453938.299945 -0.103098 
2453939.231243 0.140061 
2453940.162541 0.391046 
2453941.093839 0.639714 
2453942.025137 0.874140 
2453942.956434 1.081485 
2453943.887732 1.249311 
2453944.819030 1.367168 
2453945.750328 1.428069 
2453946.681626 1.429449 
2453947.612924 1.373328 
2453948.544221 1.265673 
2453949.475519 1.115219 
2453950.406817 0.932105 
2453951.338115 0.726656 
2453952.269413 0.508501 
2453953.200711 0.286058 
2453954.132009 0.066340 
2453955.063306 -0.145014 
2453955.994604 -0.343593 
2453956.925902 -0.525997 
2453957.857200 -0.689624 
2453958.788498 -0.832465 
2453959.719796 -0.952937 
2453960.651094 -1.049741 
2453961.582391 -1.121762 
2453962.513689 -1.167992 
2453963.444987 -1.187487 
2453964.376285 -1.179355 
2453965.307583 -1.142773 
2453966.238881 -1.077041 
2453967.170178 -0.981682 
2453968.101476 -0.856591 
2453969.032774 -0.702248 
2453969.964072 -0.519993 
2453970.895370 -0.312363 
2453971.826668 -0.083466 
2453972.757966 0.160675 
2453973.689263 0.411882 
2453974.620561 0.659842 
2453975.551859 0.892518 
2453976.483157 1.097046 
2453977.414455 1.261092 
2453978.345753 1.374440 
2453979.277051 1.430445 
2453980.208348 1.426927 
2453981.139646 1.366264 
2453982.070944 1.254704 
2453983.002242 1.101151 
2453983.933540 0.915800 
2453984.864838 0.708947 
2453985.796135 0.490136 
2453986.727433 0.267671 
2453987.658731 0.048451 
2453988.590029 -0.161998 
2453989.521327 -0.359354 
2453990.452625 -0.540292 
2453991.383923 -0.702267 
2453992.315220 -0.843311 
2453993.246518 -0.961869 
2453994.177816 -1.056662 
2453995.109114 -1.126584 
2453996.040412 -1.170634 
2453996.971710 -1.187875 
2453997.903008 -1.177417 
2453998.834305 -1.138445 
2453999.765603 -1.070273 
2454000.696901 -0.972449 
2454001.628199 -0.844908 
2454002.559497 -0.688188 
2454003.490795 -0.503716 
2454004.422093 -0.294145 
2454005.353390 -0.063728 
2454006.284688 0.181339 
2454007.215986 0.432696 
2454008.147284 0.679867 
2454009.078582 0.910702 
2454010.009880 1.112328 
2454010.941177 1.272522 
2454011.872475 1.381317 
2454012.803773 1.432411 
2454013.735071 1.424010 
2454014.666369 1.358849 
2454015.597667 1.243447 
2454016.528965 1.086865 
2454017.460262 0.899348 
2454018.391560 0.691157 
2454019.322858 0.471747 
2454020.254156 0.249308 
2454021.185454 0.030622 
2454022.116752 -0.178891 
2454023.048050 -0.375002 
2454023.979347 -0.554457 
2454024.910645 -0.714767 
2454025.841943 -0.854003 
2454026.773241 -0.970639 
2454027.704539 -1.063411 
2454028.635837 -1.131228 
2454029.567134 -1.173093 
2454030.498432 -1.188072 
2454031.429730 -1.175283 
2454032.361028 -1.133916 
2454033.292326 -1.063302 
2454034.223624 -0.963012 
2454035.154922 -0.833024 
2454036.086219 -0.673937 
2454037.017517 -0.487266 
2454037.948815 -0.275783 
2454038.880113 -0.043888 
2454039.811411 0.202048 
2454040.742709 0.453483 
2454041.674007 0.699779 
2454042.605304 0.928686 
2454043.536602 1.127324 
2454044.467900 1.283599 
2454045.399198 1.387795 
2454046.330496 1.433966 
2454047.261794 1.420702 
2454048.193091 1.351089 
2454049.124389 1.231907 
2454050.055687 1.072366 
2454050.986985 0.882754 
2454051.918283 0.673291 
2454052.849581 0.453337 
2454053.780879 0.230972 
2454054.712176 0.012857 
2454055.643474 -0.195692 
2454056.574772 -0.390535 
2454057.506070 -0.568491 
2454058.437368 -0.727122 
2454059.368666 -0.864540 
2454060.299964 -0.979244 
2454061.231261 -1.069990 
2454062.162559 -1.135694 
2454063.093857 -1.175367 
2454064.025155 -1.188079 
2454064.956453 -1.172952 
2454065.887751 -1.129187 
2454066.819049 -1.056127 
2454067.750346 -0.953372 
2454068.681644 -0.820940 
2454069.612942 -0.659496 
2454070.544240 -0.470645 
2454071.475538 -0.257279 
2454072.406836 -0.023951 
2454073.338133 0.222795 
2454074.269431 0.474236 
2454075.200729 0.719573 
